ID,Merge commit SHA,Parent1,Parent2,Merge Date,File,Topic Branch Version,Mainline Version
452,73f7df510e45d36e9892dfbbf219a66df2d7322e,d49a744b7eceaf85191778f4d074b3607508a07d,2c618a11de0ef2497f1a0b5d7cccf5ad4e7ff4d0,Fri Sep 11 14:15:12 CEST 2015,core/src/test/java/org/elasticsearch/search/child/ChildQuerySearchIT.java,".setQuery(constantScoreQuery(hasChildQuery(""child"", matchAllQuery()).scoreType(ScoreType.MAX)))",".setQuery(constantScoreQuery(hasChildQuery(""child"", matchAllQuery()).scoreMode(""max"")))"
453,73f7df510e45d36e9892dfbbf219a66df2d7322e,d49a744b7eceaf85191778f4d074b3607508a07d,2c618a11de0ef2497f1a0b5d7cccf5ad4e7ff4d0,Fri Sep 11 14:15:12 CEST 2015,core/src/test/java/org/elasticsearch/search/child/ChildQuerySearchIT.java,".setQuery(constantScoreQuery(hasParentQuery(""parent"", matchAllQuery()).score(true)))",".setQuery(constantScoreQuery(hasParentQuery(""parent"", matchAllQuery()).scoreMode(""score"")))"
454,73f7df510e45d36e9892dfbbf219a66df2d7322e,d49a744b7eceaf85191778f4d074b3607508a07d,2c618a11de0ef2497f1a0b5d7cccf5ad4e7ff4d0,Fri Sep 11 14:15:12 CEST 2015,core/src/test/java/org/elasticsearch/search/child/ChildQuerySearchIT.java,"countResponse = client().prepareCount(""test"").setQuery(hasParentQuery(""parent"", termQuery(""p_field"", ""1"")).score(true))","countResponse = client().prepareCount(""test"").setQuery(hasParentQuery(""parent"", termQuery(""p_field"", ""1"")).scoreMode(""score""))"
455,73f7df510e45d36e9892dfbbf219a66df2d7322e,d49a744b7eceaf85191778f4d074b3607508a07d,2c618a11de0ef2497f1a0b5d7cccf5ad4e7ff4d0,Fri Sep 11 14:15:12 CEST 2015,core/src/test/java/org/elasticsearch/search/child/ChildQuerySearchIT.java,.boostMode(CombineFunction.REPLACE.getName())).scoreType(ScoreType.SUM)).get();,".boostMode(CombineFunction.REPLACE.getName())).scoreMode(""total"")).get();"
456,73f7df510e45d36e9892dfbbf219a66df2d7322e,d49a744b7eceaf85191778f4d074b3607508a07d,2c618a11de0ef2497f1a0b5d7cccf5ad4e7ff4d0,Fri Sep 11 14:15:12 CEST 2015,core/src/test/java/org/elasticsearch/search/child/ChildQuerySearchIT.java,.boostMode(CombineFunction.REPLACE.getName())).scoreType(ScoreType.AVG)).get();,".boostMode(CombineFunction.REPLACE.getName())).scoreMode(""avg"")).get();"
457,73f7df510e45d36e9892dfbbf219a66df2d7322e,d49a744b7eceaf85191778f4d074b3607508a07d,2c618a11de0ef2497f1a0b5d7cccf5ad4e7ff4d0,Fri Sep 11 14:15:12 CEST 2015,core/src/test/java/org/elasticsearch/search/child/ChildQuerySearchIT.java,.boostMode(CombineFunction.REPLACE.getName())).score(true)),".boostMode(CombineFunction.REPLACE.getName())).scoreMode(""score""))"
458,73f7df510e45d36e9892dfbbf219a66df2d7322e,d49a744b7eceaf85191778f4d074b3607508a07d,2c618a11de0ef2497f1a0b5d7cccf5ad4e7ff4d0,Fri Sep 11 14:15:12 CEST 2015,core/src/test/java/org/elasticsearch/search/child/ChildQuerySearchIT.java,"response = client().prepareSearch(""test"").setQuery(QueryBuilders.hasChildQuery(""child"", matchQuery(""text"", ""value"")).scoreType(ScoreType.MAX))","response = client().prepareSearch(""test"").setQuery(QueryBuilders.hasChildQuery(""child"", matchQuery(""text"", ""value"")).scoreMode(""max""))"
459,73f7df510e45d36e9892dfbbf219a66df2d7322e,d49a744b7eceaf85191778f4d074b3607508a07d,2c618a11de0ef2497f1a0b5d7cccf5ad4e7ff4d0,Fri Sep 11 14:15:12 CEST 2015,core/src/test/java/org/elasticsearch/search/child/ChildQuerySearchIT.java,"response = client().prepareSearch(""test"").setQuery(QueryBuilders.hasParentQuery(""child"", matchQuery(""text"", ""value"")).score(true))","response = client().prepareSearch(""test"").setQuery(QueryBuilders.hasParentQuery(""child"", matchQuery(""text"", ""value"")).scoreMode(""score""))"
460,73f7df510e45d36e9892dfbbf219a66df2d7322e,d49a744b7eceaf85191778f4d074b3607508a07d,2c618a11de0ef2497f1a0b5d7cccf5ad4e7ff4d0,Fri Sep 11 14:15:12 CEST 2015,core/src/test/java/org/elasticsearch/search/child/ChildQuerySearchIT.java,".setQuery(hasChildQuery(""child"", prefixQuery(""c_field"", ""c"")).scoreType(ScoreType.MAX)).addSort(""p_field"", SortOrder.ASC)",".setQuery(hasChildQuery(""child"", prefixQuery(""c_field"", ""c"")).scoreMode(""max"")).addSort(""p_field"", SortOrder.ASC)"
461,73f7df510e45d36e9892dfbbf219a66df2d7322e,d49a744b7eceaf85191778f4d074b3607508a07d,2c618a11de0ef2497f1a0b5d7cccf5ad4e7ff4d0,Fri Sep 11 14:15:12 CEST 2015,core/src/test/java/org/elasticsearch/search/child/ChildQuerySearchIT.java,".setQuery(hasParentQuery(""parent"", prefixQuery(""p_field"", ""p"")).score(true)).addSort(""c_field"", SortOrder.ASC)",".setQuery(hasParentQuery(""parent"", prefixQuery(""p_field"", ""p"")).scoreMode(""score"")).addSort(""c_field"", SortOrder.ASC)"
462,73f7df510e45d36e9892dfbbf219a66df2d7322e,d49a744b7eceaf85191778f4d074b3607508a07d,2c618a11de0ef2497f1a0b5d7cccf5ad4e7ff4d0,Fri Sep 11 14:15:12 CEST 2015,core/src/test/java/org/elasticsearch/search/child/ChildQuerySearchIT.java,".setQuery(hasChildQuery(""child"", termQuery(""c_field"", ""yellow"")).scoreType(ScoreType.SUM)).get();",".setQuery(hasChildQuery(""child"", termQuery(""c_field"", ""yellow"")).scoreMode(""total"")).get();"
463,73f7df510e45d36e9892dfbbf219a66df2d7322e,d49a744b7eceaf85191778f4d074b3607508a07d,2c618a11de0ef2497f1a0b5d7cccf5ad4e7ff4d0,Fri Sep 11 14:15:12 CEST 2015,core/src/test/java/org/elasticsearch/search/child/ChildQuerySearchIT.java,"hasParentQuery(""parent"", termQuery(""p_field"", ""p_value2"")).score(true))).get();","hasParentQuery(""parent"", termQuery(""p_field"", ""p_value2"")).scoreMode(""score""))).get();"
464,73f7df510e45d36e9892dfbbf219a66df2d7322e,d49a744b7eceaf85191778f4d074b3607508a07d,2c618a11de0ef2497f1a0b5d7cccf5ad4e7ff4d0,Fri Sep 11 14:15:12 CEST 2015,core/src/test/java/org/elasticsearch/search/child/ChildQuerySearchIT.java,"searchResponse = client().prepareSearch(""test"").setQuery(hasChildQuery(""child"", termQuery(""c_field"", ""yellow"")).scoreType(ScoreType.SUM))","searchResponse = client().prepareSearch(""test"").setQuery(hasChildQuery(""child"", termQuery(""c_field"", ""yellow"")).scoreMode(""total""))"
465,73f7df510e45d36e9892dfbbf219a66df2d7322e,d49a744b7eceaf85191778f4d074b3607508a07d,2c618a11de0ef2497f1a0b5d7cccf5ad4e7ff4d0,Fri Sep 11 14:15:12 CEST 2015,core/src/test/java/org/elasticsearch/search/child/ChildQuerySearchIT.java,"SearchResponse searchResponse = client().prepareSearch(""test"").setQuery(hasChildQuery(""child"", matchAllQuery()).scoreType(ScoreType.SUM))","SearchResponse searchResponse = client().prepareSearch(""test"").setQuery(hasChildQuery(""child"", matchAllQuery()).scoreMode(""total""))"
466,73f7df510e45d36e9892dfbbf219a66df2d7322e,d49a744b7eceaf85191778f4d074b3607508a07d,2c618a11de0ef2497f1a0b5d7cccf5ad4e7ff4d0,Fri Sep 11 14:15:12 CEST 2015,core/src/test/java/org/elasticsearch/search/child/ChildQuerySearchIT.java,ScoreType scoreMode = ScoreType.values()[getRandom().nextInt(ScoreType.values().length)];,String scoreMode = ScoreMode.values()[getRandom().nextInt(ScoreMode.values().length)].name().toLowerCase(Locale.ROOT);
467,73f7df510e45d36e9892dfbbf219a66df2d7322e,d49a744b7eceaf85191778f4d074b3607508a07d,2c618a11de0ef2497f1a0b5d7cccf5ad4e7ff4d0,Fri Sep 11 14:15:12 CEST 2015,core/src/test/java/org/elasticsearch/search/child/ChildQuerySearchIT.java,"SearchResponse searchResponse = client().prepareSearch(""test"").setQuery(hasChildQuery(""child"", termQuery(""c_field"", ""1"")).scoreType(ScoreType.MAX).queryName(""test""))","SearchResponse searchResponse = client().prepareSearch(""test"").setQuery(hasChildQuery(""child"", termQuery(""c_field"", ""1"")).scoreMode(""max"").queryName(""test""))"
468,73f7df510e45d36e9892dfbbf219a66df2d7322e,d49a744b7eceaf85191778f4d074b3607508a07d,2c618a11de0ef2497f1a0b5d7cccf5ad4e7ff4d0,Fri Sep 11 14:15:12 CEST 2015,core/src/test/java/org/elasticsearch/search/child/ChildQuerySearchIT.java,"searchResponse = client().prepareSearch(""test"").setQuery(hasParentQuery(""parent"", termQuery(""p_field"", ""1"")).score(true).queryName(""test""))","searchResponse = client().prepareSearch(""test"").setQuery(hasParentQuery(""parent"", termQuery(""p_field"", ""1"")).scoreMode(""score"").queryName(""test""))"
469,73f7df510e45d36e9892dfbbf219a66df2d7322e,d49a744b7eceaf85191778f4d074b3607508a07d,2c618a11de0ef2497f1a0b5d7cccf5ad4e7ff4d0,Fri Sep 11 14:15:12 CEST 2015,core/src/test/java/org/elasticsearch/search/child/ChildQuerySearchIT.java,".setQuery(hasChildQuery(""child"", termQuery(""c_field"", ""1"")).scoreType(ScoreType.MAX))",".setQuery(hasChildQuery(""child"", termQuery(""c_field"", ""1"")).scoreMode(""max""))"
470,73f7df510e45d36e9892dfbbf219a66df2d7322e,d49a744b7eceaf85191778f4d074b3607508a07d,2c618a11de0ef2497f1a0b5d7cccf5ad4e7ff4d0,Fri Sep 11 14:15:12 CEST 2015,core/src/test/java/org/elasticsearch/search/child/ChildQuerySearchIT.java,".setQuery(hasParentQuery(""parent"", termQuery(""p_field"", ""1"")).score(true))",".setQuery(hasParentQuery(""parent"", termQuery(""p_field"", ""1"")).scoreMode(""score""))"
471,73f7df510e45d36e9892dfbbf219a66df2d7322e,d49a744b7eceaf85191778f4d074b3607508a07d,2c618a11de0ef2497f1a0b5d7cccf5ad4e7ff4d0,Fri Sep 11 14:15:12 CEST 2015,core/src/test/java/org/elasticsearch/search/child/ChildQuerySearchIT.java,"response = minMaxQuery(ScoreType.NONE, 0, 0);","response = minMaxQuery(""none"", 0, null);"
472,73f7df510e45d36e9892dfbbf219a66df2d7322e,d49a744b7eceaf85191778f4d074b3607508a07d,2c618a11de0ef2497f1a0b5d7cccf5ad4e7ff4d0,Fri Sep 11 14:15:12 CEST 2015,core/src/test/java/org/elasticsearch/search/child/ChildQuerySearchIT.java,"response = minMaxQuery(ScoreType.NONE, 1, 0);","response = minMaxQuery(""none"", 1, null);"
473,73f7df510e45d36e9892dfbbf219a66df2d7322e,d49a744b7eceaf85191778f4d074b3607508a07d,2c618a11de0ef2497f1a0b5d7cccf5ad4e7ff4d0,Fri Sep 11 14:15:12 CEST 2015,core/src/test/java/org/elasticsearch/search/child/ChildQuerySearchIT.java,"response = minMaxQuery(ScoreType.NONE, 2, 0);","response = minMaxQuery(""none"", 2, null);"
474,73f7df510e45d36e9892dfbbf219a66df2d7322e,d49a744b7eceaf85191778f4d074b3607508a07d,2c618a11de0ef2497f1a0b5d7cccf5ad4e7ff4d0,Fri Sep 11 14:15:12 CEST 2015,core/src/test/java/org/elasticsearch/search/child/ChildQuerySearchIT.java,"response = minMaxQuery(ScoreType.NONE, 3, 0);","response = minMaxQuery(""none"", 3, null);"
475,73f7df510e45d36e9892dfbbf219a66df2d7322e,d49a744b7eceaf85191778f4d074b3607508a07d,2c618a11de0ef2497f1a0b5d7cccf5ad4e7ff4d0,Fri Sep 11 14:15:12 CEST 2015,core/src/test/java/org/elasticsearch/search/child/ChildQuerySearchIT.java,"response = minMaxQuery(ScoreType.NONE, 4, 0);","response = minMaxQuery(""none"", 4, null);"
476,73f7df510e45d36e9892dfbbf219a66df2d7322e,d49a744b7eceaf85191778f4d074b3607508a07d,2c618a11de0ef2497f1a0b5d7cccf5ad4e7ff4d0,Fri Sep 11 14:15:12 CEST 2015,core/src/test/java/org/elasticsearch/search/child/ChildQuerySearchIT.java,"// Score mode = SUM         response = minMaxQuery(ScoreType.SUM, 0, 0);","// Score mode = TOTAL         response = minMaxQuery(""total"", 0, null);"
477,73f7df510e45d36e9892dfbbf219a66df2d7322e,d49a744b7eceaf85191778f4d074b3607508a07d,2c618a11de0ef2497f1a0b5d7cccf5ad4e7ff4d0,Fri Sep 11 14:15:12 CEST 2015,core/src/test/java/org/elasticsearch/search/child/ChildQuerySearchIT.java,"response = minMaxQuery(ScoreType.SUM, 1, 0);","response = minMaxQuery(""total"", 1, null);"
478,73f7df510e45d36e9892dfbbf219a66df2d7322e,d49a744b7eceaf85191778f4d074b3607508a07d,2c618a11de0ef2497f1a0b5d7cccf5ad4e7ff4d0,Fri Sep 11 14:15:12 CEST 2015,core/src/test/java/org/elasticsearch/search/child/ChildQuerySearchIT.java,"response = minMaxQuery(ScoreType.SUM, 2, 0);","response = minMaxQuery(""total"", 2, null);"
479,73f7df510e45d36e9892dfbbf219a66df2d7322e,d49a744b7eceaf85191778f4d074b3607508a07d,2c618a11de0ef2497f1a0b5d7cccf5ad4e7ff4d0,Fri Sep 11 14:15:12 CEST 2015,core/src/test/java/org/elasticsearch/search/child/ChildQuerySearchIT.java,"response = minMaxQuery(ScoreType.SUM, 3, 0);","response = minMaxQuery(""total"", 3, null);"
480,73f7df510e45d36e9892dfbbf219a66df2d7322e,d49a744b7eceaf85191778f4d074b3607508a07d,2c618a11de0ef2497f1a0b5d7cccf5ad4e7ff4d0,Fri Sep 11 14:15:12 CEST 2015,core/src/test/java/org/elasticsearch/search/child/ChildQuerySearchIT.java,"response = minMaxQuery(ScoreType.SUM, 4, 0);","response = minMaxQuery(""total"", 4, null);"
481,73f7df510e45d36e9892dfbbf219a66df2d7322e,d49a744b7eceaf85191778f4d074b3607508a07d,2c618a11de0ef2497f1a0b5d7cccf5ad4e7ff4d0,Fri Sep 11 14:15:12 CEST 2015,core/src/test/java/org/elasticsearch/search/child/ChildQuerySearchIT.java,"response = minMaxQuery(ScoreType.SUM, 0, 4);","response = minMaxQuery(""total"", 0, 4);"
482,73f7df510e45d36e9892dfbbf219a66df2d7322e,d49a744b7eceaf85191778f4d074b3607508a07d,2c618a11de0ef2497f1a0b5d7cccf5ad4e7ff4d0,Fri Sep 11 14:15:12 CEST 2015,core/src/test/java/org/elasticsearch/search/child/ChildQuerySearchIT.java,"response = minMaxQuery(ScoreType.SUM, 0, 3);","response = minMaxQuery(""total"", 0, 3);"
483,73f7df510e45d36e9892dfbbf219a66df2d7322e,d49a744b7eceaf85191778f4d074b3607508a07d,2c618a11de0ef2497f1a0b5d7cccf5ad4e7ff4d0,Fri Sep 11 14:15:12 CEST 2015,core/src/test/java/org/elasticsearch/search/child/ChildQuerySearchIT.java,"response = minMaxQuery(ScoreType.SUM, 0, 2);","response = minMaxQuery(""total"", 0, 2);"
484,73f7df510e45d36e9892dfbbf219a66df2d7322e,d49a744b7eceaf85191778f4d074b3607508a07d,2c618a11de0ef2497f1a0b5d7cccf5ad4e7ff4d0,Fri Sep 11 14:15:12 CEST 2015,core/src/test/java/org/elasticsearch/search/child/ChildQuerySearchIT.java,"response = minMaxQuery(ScoreType.SUM, 2, 2);","response = minMaxQuery(""total"", 2, 2);"
485,73f7df510e45d36e9892dfbbf219a66df2d7322e,d49a744b7eceaf85191778f4d074b3607508a07d,2c618a11de0ef2497f1a0b5d7cccf5ad4e7ff4d0,Fri Sep 11 14:15:12 CEST 2015,core/src/test/java/org/elasticsearch/search/child/ChildQuerySearchIT.java,"response = minMaxQuery(ScoreType.SUM, 3, 2);","response = minMaxQuery(""total"", 3, 2);"
486,73f7df510e45d36e9892dfbbf219a66df2d7322e,d49a744b7eceaf85191778f4d074b3607508a07d,2c618a11de0ef2497f1a0b5d7cccf5ad4e7ff4d0,Fri Sep 11 14:15:12 CEST 2015,core/src/test/java/org/elasticsearch/search/child/ChildQuerySearchIT.java,"response = minMaxQuery(ScoreType.MAX, 0, 0);","response = minMaxQuery(""max"", 0, null);"
487,73f7df510e45d36e9892dfbbf219a66df2d7322e,d49a744b7eceaf85191778f4d074b3607508a07d,2c618a11de0ef2497f1a0b5d7cccf5ad4e7ff4d0,Fri Sep 11 14:15:12 CEST 2015,core/src/test/java/org/elasticsearch/search/child/ChildQuerySearchIT.java,"response = minMaxQuery(ScoreType.MAX, 1, 0);","response = minMaxQuery(""max"", 1, null);"
488,73f7df510e45d36e9892dfbbf219a66df2d7322e,d49a744b7eceaf85191778f4d074b3607508a07d,2c618a11de0ef2497f1a0b5d7cccf5ad4e7ff4d0,Fri Sep 11 14:15:12 CEST 2015,core/src/test/java/org/elasticsearch/search/child/ChildQuerySearchIT.java,"response = minMaxQuery(ScoreType.MAX, 2, 0);","response = minMaxQuery(""max"", 2, null);"
489,73f7df510e45d36e9892dfbbf219a66df2d7322e,d49a744b7eceaf85191778f4d074b3607508a07d,2c618a11de0ef2497f1a0b5d7cccf5ad4e7ff4d0,Fri Sep 11 14:15:12 CEST 2015,core/src/test/java/org/elasticsearch/search/child/ChildQuerySearchIT.java,"response = minMaxQuery(ScoreType.MAX, 3, 0);","response = minMaxQuery(""max"", 3, null);"
490,73f7df510e45d36e9892dfbbf219a66df2d7322e,d49a744b7eceaf85191778f4d074b3607508a07d,2c618a11de0ef2497f1a0b5d7cccf5ad4e7ff4d0,Fri Sep 11 14:15:12 CEST 2015,core/src/test/java/org/elasticsearch/search/child/ChildQuerySearchIT.java,"response = minMaxQuery(ScoreType.MAX, 4, 0);","response = minMaxQuery(""max"", 4, null);"
491,73f7df510e45d36e9892dfbbf219a66df2d7322e,d49a744b7eceaf85191778f4d074b3607508a07d,2c618a11de0ef2497f1a0b5d7cccf5ad4e7ff4d0,Fri Sep 11 14:15:12 CEST 2015,core/src/test/java/org/elasticsearch/search/child/ChildQuerySearchIT.java,"response = minMaxQuery(ScoreType.AVG, 0, 0);","response = minMaxQuery(""avg"", 0, null);"
492,73f7df510e45d36e9892dfbbf219a66df2d7322e,d49a744b7eceaf85191778f4d074b3607508a07d,2c618a11de0ef2497f1a0b5d7cccf5ad4e7ff4d0,Fri Sep 11 14:15:12 CEST 2015,core/src/test/java/org/elasticsearch/search/child/ChildQuerySearchIT.java,"response = minMaxQuery(ScoreType.AVG, 1, 0);","response = minMaxQuery(""avg"", 1, null);"
493,73f7df510e45d36e9892dfbbf219a66df2d7322e,d49a744b7eceaf85191778f4d074b3607508a07d,2c618a11de0ef2497f1a0b5d7cccf5ad4e7ff4d0,Fri Sep 11 14:15:12 CEST 2015,core/src/test/java/org/elasticsearch/search/child/ChildQuerySearchIT.java,"response = minMaxQuery(ScoreType.AVG, 2, 0);","response = minMaxQuery(""avg"", 2, null);"
494,73f7df510e45d36e9892dfbbf219a66df2d7322e,d49a744b7eceaf85191778f4d074b3607508a07d,2c618a11de0ef2497f1a0b5d7cccf5ad4e7ff4d0,Fri Sep 11 14:15:12 CEST 2015,core/src/test/java/org/elasticsearch/search/child/ChildQuerySearchIT.java,"response = minMaxQuery(ScoreType.AVG, 3, 0);","response = minMaxQuery(""avg"", 3, null);"
495,73f7df510e45d36e9892dfbbf219a66df2d7322e,d49a744b7eceaf85191778f4d074b3607508a07d,2c618a11de0ef2497f1a0b5d7cccf5ad4e7ff4d0,Fri Sep 11 14:15:12 CEST 2015,core/src/test/java/org/elasticsearch/search/child/ChildQuerySearchIT.java,"response = minMaxQuery(ScoreType.AVG, 4, 0);","response = minMaxQuery(""avg"", 4, null);"
496,1b8047e51c02c518c8f9b04d168a849e8d973bcf,80b59e0d66a91c4fdfccd2cfd2432060f5600bd4,5ae00a6129ae1a8a8291c51f5967f81d4db4a85c,Fri Sep 11 09:56:13 CEST 2015,core/src/main/java/org/elasticsearch/discovery/local/LocalDiscovery.java,if (currentState.supersedes(nodeSpecificClusterState)) {,"if (nodeSpecificClusterState.version() < currentState.version() && Objects.equals(nodeSpecificClusterState.nodes().masterNodeId(), currentState.nodes().masterNodeId())) {"
497,3839d15ea075a55dcacbc6adae408c5fce119434,a0fea6d365cf841bc6ba59ee82072db316ead1c7,2574b5e7f4d0028d408cb119845dd277596873da,Thu Sep 10 16:13:01 CEST 2015,core/src/main/java/org/elasticsearch/index/indexing/ShardIndexingService.java,"for (IndexingOperationListener listener : listeners) {             try {                 listener.postIndex(index, ex);             } catch (Throwable t) {                 logger.warn(""postIndex listener [{}] failed"", t, listener);             }         }",totalStats.indexFailed.inc();         typeStats(index.type()).indexFailed.inc();
498,56b3db6ba3463d244ea777b527b7a786caa5042c,8d2a2f8d664c495b2cc69eb7f9a8eaab903f125a,c10f116a8421e4e168f8a243aca920b0621c6a47,Thu Sep 10 15:52:28 CEST 2015,core/src/main/java/org/elasticsearch/index/query/QueryFilterBuilder.java,builder.field(NAME);,builder.field(QueryFilterParser.NAME);
499,db705ab4609c48961333d984d21d4a26f8b86781,678e1be5cf9c94607677c91b7e4b889a1f6362a5,73d84e4797441670c259c3916a5e3b42552725b0,Wed Sep 09 17:08:22 CEST 2015,core/src/main/java/org/elasticsearch/index/query/HasChildQueryBuilder.java,"builder.field(""short_circuit_cutoff"", shortCircuitCutoff);         printBoostAndQueryName(builder);         if (queryInnerHits != null) {             queryInnerHits.toXContent(builder, params);","}         if (queryName != null) {             builder.field(""_name"", queryName);         }         if (innerHit != null) {             builder.startObject(""inner_hits"");             builder.value(innerHit);             builder.endObject();"
500,db705ab4609c48961333d984d21d4a26f8b86781,678e1be5cf9c94607677c91b7e4b889a1f6362a5,73d84e4797441670c259c3916a5e3b42552725b0,Wed Sep 09 17:08:22 CEST 2015,core/src/main/java/org/elasticsearch/index/query/MoreLikeThisQueryBuilder.java,String likeFieldName = MoreLikeThisQueryParser.Fields.LIKE.getPreferredName();         builder.startObject(NAME);,builder.startObject(MoreLikeThisQueryParser.NAME);
501,db705ab4609c48961333d984d21d4a26f8b86781,678e1be5cf9c94607677c91b7e4b889a1f6362a5,73d84e4797441670c259c3916a5e3b42552725b0,Wed Sep 09 17:08:22 CEST 2015,core/src/main/java/org/elasticsearch/index/query/MoreLikeThisQueryBuilder.java,"if (analyzer != null) {             builder.field(""analyzer"", analyzer);         }         if (failOnUnsupportedField != null) {             builder.field(MoreLikeThisQueryParser.Fields.FAIL_ON_UNSUPPORTED_FIELD.getPreferredName(), failOnUnsupportedField);         }         if (include != null) {             builder.field(""include"", include);","if (boost != -1) {             builder.field(""boost"", boost);         }         if (queryName != null) {             builder.field(""_name"", queryName);"
502,db705ab4609c48961333d984d21d4a26f8b86781,678e1be5cf9c94607677c91b7e4b889a1f6362a5,73d84e4797441670c259c3916a5e3b42552725b0,Wed Sep 09 17:08:22 CEST 2015,core/src/test/java/org/elasticsearch/search/child/ChildQuerySearchIT.java,"response = minMaxQuery(ScoreType.NONE, 0, 0, cutoff);","response = minMaxQuery(""none"", 0, 0);"
503,be3409f1dbd38de5b61c5a29160828048501ef84,ea83007c7e972b44f93fffd9c6e4cbde2d4b417a,b98cd5f611597e394b47fd88972751ef8c2ad08d,Fri Sep 04 19:21:38 CEST 2015,core/src/test/java/org/elasticsearch/index/query/SimpleIndexQueryParserTests.java,"Query expectedQuery = new SpanWithinQuery(new SpanTermQuery(new Term(""age"", longToPrefixCoded(34, 0))),                                                   new SpanTermQuery(new Term(""age"", longToPrefixCoded(35, 0))));         Query actualQuery = queryParser.parse(spanWithinQuery(spanTermQuery(""age"", 34), spanTermQuery(""age"", 35)))                                               .query();","SpanTermQuery big = new SpanTermQuery(new Term(""age"", longToPrefixCoded(34, 0)));         big.setBoost(2);         SpanTermQuery little = new SpanTermQuery(new Term(""age"", longToPrefixCoded(35, 0)));         little.setBoost(3);         Query expectedQuery = new SpanWithinQuery(big, little);         SpanWithinQueryBuilder spanWithinQueryBuilder = spanWithinQuery()                 .big(spanTermQuery(""age"", 34).boost(2))                 .little(spanTermQuery(""age"", 35).boost(3));         Query actualQuery = queryParser.parse(spanWithinQueryBuilder).query();         assertEquals(expectedQuery, actualQuery);         float boost = randomFloat();         expectedQuery.setBoost(boost);         spanWithinQueryBuilder.boost(boost);         actualQuery = queryParser.parse(spanWithinQueryBuilder).query();"
504,be3409f1dbd38de5b61c5a29160828048501ef84,ea83007c7e972b44f93fffd9c6e4cbde2d4b417a,b98cd5f611597e394b47fd88972751ef8c2ad08d,Fri Sep 04 19:21:38 CEST 2015,core/src/test/java/org/elasticsearch/index/query/SimpleIndexQueryParserTests.java,"Query expectedQuery = new SpanContainingQuery(new SpanTermQuery(new Term(""age"", longToPrefixCoded(34, 0))),                                                       new SpanTermQuery(new Term(""age"", longToPrefixCoded(35, 0))));         Query actualQuery = queryParser.parse(spanContainingQuery(spanTermQuery(""age"", 34), spanTermQuery(""age"", 35))).query();","SpanTermQuery big = new SpanTermQuery(new Term(""age"", longToPrefixCoded(34, 0)));         big.setBoost(2);         SpanTermQuery little = new SpanTermQuery(new Term(""age"", longToPrefixCoded(35, 0)));         little.setBoost(3);         Query expectedQuery = new SpanContainingQuery(big, little);         SpanContainingQueryBuilder spanContainingQueryBuilder = spanContainingQuery()                 .big(spanTermQuery(""age"", 34).boost(2))                 .little(spanTermQuery(""age"", 35).boost(3));         Query actualQuery = queryParser.parse(spanContainingQueryBuilder).query();         assertEquals(expectedQuery, actualQuery);         float boost = randomFloat();         expectedQuery.setBoost(boost);         spanContainingQueryBuilder.boost(boost);         actualQuery = queryParser.parse(spanContainingQueryBuilder).query();"
505,78d097de39906fae207accf413bf6a6878aa5d80,084a6101fecc675a051bd05f7fda746821423fe4,db5e225a25b4f0d35e6f767cd1b69d41fdabf0e7,Fri Aug 28 10:49:28 CEST 2015,core/src/main/java/org/elasticsearch/index/query/DisMaxQueryBuilder.java,private final ArrayList<QueryBuilder> queries = new ArrayList<>();,private ArrayList<QueryBuilder> queries = new ArrayList<>();
506,78d097de39906fae207accf413bf6a6878aa5d80,084a6101fecc675a051bd05f7fda746821423fe4,db5e225a25b4f0d35e6f767cd1b69d41fdabf0e7,Fri Aug 28 10:49:28 CEST 2015,core/src/main/java/org/elasticsearch/index/query/NestedQueryParser.java,"ParsedQuery parsedQuery = new ParsedQuery(innerQuery, shardContext.copyNamedQueries());                 InnerHitsContext.NestedInnerHits nestedInnerHits = new InnerHitsContext.NestedInnerHits(innerHits.v2(), parsedQuery, null, getParentObjectMapper(), nestedObjectMapper);                 String name = innerHits.v1() != null ? innerHits.v1() : path;                 shardContext.addInnerHits(name, nestedInnerHits);","ParsedQuery parsedQuery = new ParsedQuery(innerQuery, parseContext.copyNamedQueries());                 InnerHitsContext.NestedInnerHits nestedInnerHits = new InnerHitsContext.NestedInnerHits(innerHits.getSubSearchContext(), parsedQuery, null, getParentObjectMapper(), nestedObjectMapper);                 String name = innerHits.getName() != null ? innerHits.getName() : path;                 parseContext.addInnerHits(name, nestedInnerHits);"
507,59cb67c7bd0ab6311115b20954e013412b676b29,8757af2d928355a799290207d9128adae4c78fa1,8ff1efbcf05fa54262b3f6d0ab12f30516d1b52a,Tue Aug 25 11:59:40 CEST 2015,core/src/main/java/org/elasticsearch/index/query/support/NestedInnerQueryParseSupport.java,childFilter = shardContext.bitsetFilter(nestedObjectMapper.nestedTypeFilter());         parentObjectMapper = shardContext.nestedScope().nextLevel(nestedObjectMapper);,childFilter = nestedObjectMapper.nestedTypeFilter();         parentObjectMapper = parseContext.nestedScope().nextLevel(nestedObjectMapper);
